id,checknumber,starttime,endtime,teamname,servicename,owner,hostname,status,points
21274,126,'2017-03-25 11:51:56','2017-03-25 11:51:58','Team 06','lana-https','Team 06','lana','Passed',1
21275,126,'2017-03-25 11:51:56','2017-03-25 11:51:58','Team 05','lana-https','Team 05','lana','Passed',1
21276,126,'2017-03-25 11:51:56','2017-03-25 11:51:59','Team 01','ethan-pop3','Team 01','ethan','Failed',0
21277,126,'2017-03-25 11:51:56','2017-03-25 11:51:59','Team 08','lana-ssh2','Team 08','lana','Passed',1
21278,126,'2017-03-25 11:51:56','2017-03-25 11:51:59','Team 02','nancy-http','Team 02','nancy','Passed',1
21279,126,'2017-03-25 11:51:56','2017-03-25 11:51:59','Team 06','nancy-http','Team 06','nancy','Passed',1
21280,126,'2017-03-25 11:51:56','2017-03-25 11:51:59','Team 05','frylock-http','Team 05','frylock','Passed',1
21281,126,'2017-03-25 11:51:56','2017-03-25 11:51:59','Team 07','morty-spy-dns','Team 07','morty','Passed',1
21282,126,'2017-03-25 11:51:56','2017-03-25 11:51:59','Team 05','morty-spy-dns','Team 05','morty','Passed',1
21283,126,'2017-03-25 11:51:56','2017-03-25 11:51:59','Team 08','morty-spy-dns','Team 08','morty','Passed',1
21284,126,'2017-03-25 11:51:56','2017-03-25 11:51:59','Team 06','morty-spy-dns','Team 06','morty','Passed',1
21285,126,'2017-03-25 11:51:56','2017-03-25 11:51:59','Team 03','morty-spy-dns','Team 03','morty','Passed',1
21286,126,'2017-03-25 11:51:56','2017-03-25 11:51:59','Team 08','linda-https','Team 08','linda','Passed',1
21287,126,'2017-03-25 11:51:56','2017-03-25 11:51:59','Team 07','linda-https','Team 07','linda','Passed',1
21288,126,'2017-03-25 11:51:56','2017-03-25 11:51:59','Team 05','linda-https','Team 05','linda','Passed',1
21289,126,'2017-03-25 11:51:56','2017-03-25 11:51:59','Team 06','linda-https','Team 06','linda','Passed',1
21290,126,'2017-03-25 11:51:56','2017-03-25 11:51:59','Team 08','malory-dns','Team 08','malory','Passed',1
21291,126,'2017-03-25 11:51:56','2017-03-25 11:51:59','Team 03','malory-dns','Team 03','malory','Passed',1
21292,126,'2017-03-25 11:51:56','2017-03-25 11:51:59','Team 05','malory-dns','Team 05','malory','Passed',1
21293,126,'2017-03-25 11:51:56','2017-03-25 11:51:59','Team 06','malory-dns','Team 06','malory','Passed',1
21294,126,'2017-03-25 11:51:56','2017-03-25 11:51:59','Team 07','malory-dns','Team 07','malory','Passed',1
21295,126,'2017-03-25 11:51:56','2017-03-25 11:51:59','Team 06','louise-https','Team 06','louise','Passed',1
21296,126,'2017-03-25 11:51:56','2017-03-25 11:51:59','Team 07','louise-https','Team 07','louise','Passed',1
21297,126,'2017-03-25 11:51:56','2017-03-25 11:51:59','Team 07','cyril-ftp','Team 07','cyril','Passed',1
21298,126,'2017-03-25 11:51:56','2017-03-25 11:51:59','Team 05','cyril-ftp','Team 05','cyril','Passed',1
21299,126,'2017-03-25 11:51:56','2017-03-25 11:51:59','Team 06','cyril-ftp','Team 06','cyril','Passed',1
21300,126,'2017-03-25 11:51:56','2017-03-25 11:51:59','Team 08','frylock-http','Team 08','frylock','Passed',1
21301,126,'2017-03-25 11:51:56','2017-03-25 11:51:59','Team 07','frylock-http','Team 07','frylock','Passed',1
21302,126,'2017-03-25 11:51:56','2017-03-25 11:51:59','Team 05','louise-http','Team 05','louise','Passed',1
21303,126,'2017-03-25 11:51:56','2017-03-25 11:51:59','Team 05','cyril-https','Team 05','cyril','Passed',1
21304,126,'2017-03-25 11:51:56','2017-03-25 11:51:59','Team 06','cyril-https','Team 06','cyril','Passed',1
21305,126,'2017-03-25 11:51:56','2017-03-25 11:51:59','Team 08','cyril-https','Team 08','cyril','Passed',1
21306,126,'2017-03-25 11:51:56','2017-03-25 11:51:59','Team 03','cyril-https','Team 03','cyril','Passed',1
21307,126,'2017-03-25 11:51:56','2017-03-25 11:51:59','Team 06','pam-dns','Team 06','pam','Passed',1
21308,126,'2017-03-25 11:51:56','2017-03-25 11:51:59','Team 07','cyril-ssh2','Team 07','cyril','Passed',1
21309,126,'2017-03-25 11:51:56','2017-03-25 11:51:59','Team 05','cyril-ssh2','Team 05','cyril','Passed',1
21310,126,'2017-03-25 11:51:56','2017-03-25 11:51:59','Team 08','cyril-ssh2','Team 08','cyril','Passed',1
21311,126,'2017-03-25 11:51:56','2017-03-25 11:51:59','Team 05','bob-https','Team 05','bob','Passed',1
21312,126,'2017-03-25 11:51:56','2017-03-25 11:51:59','Team 05','lana-ssh2','Team 05','lana','Passed',1
